20
1000 5000
868 111 -141
366 541 264
26 619 443
216 137 -137
217 352 279
813 745 28
286 320 -105
750 49 106
677 106 -250
650 506 -44
233 767 -101
724 856 83
510 664 -12
558 670 312
967 521 -182
882 242 304
943 555 -340
500 365 -82
836 715 -92
53 540 -203
946 507 -192
787 381 -166
87 126 268
659 846 104
467 23 286
191 533 -77
275 766 287
255 25 295
66 813 60
272 100 -326
298 919 45
285 774 -169
685 509 23
683 78 -226
661 106 -237
815 776 237
320 807 59
957 611 308
731 254 -46
821 38 60
242 789 43
70 148 142
4 697 -27
586 463 373
230 699 -27
290 651 249
826 703 -237
978 132 -50
850 10 131
700 894 154
837 714 224
26 460 27
903 924 434
876 879 -192
120 168 240
200 87 209
870 441 -197
432 387 166
748 219 229
345 938 192
107 311 197
295 885 -83
48 201 516
465 786 -107
305 296 39
784 518 191
811 629 -105
83 984 123
339 949 -125
474 972 -102
311 422 -1
442 913 -12
698 872 -111
182 436 10
218 332 -86
105 919 -21
551 255 164
559 565 -133
507 169 16
229 689 -180
463 820 -59
786 171 160
214 500 234
522 171 38
582 537 174
689 21 -244
670 945 -45
98 547 100
162 24 267
265 964 110
589 853 -22
193 632 -87
533 249 340
964 632 -74
570 71 -121
781 72 115
182 996 -105
138 848 -259
143 345 322
210 797 122
693 677 469
337 382 -56
573 564 424
636 572 -72
921 455 -184
244 509 94
134 450 -92
133 204 15
336 929 255
664 417 193
893 413 -79
246 366 -122
482 869 338
882 785 0
885 213 -54
562 430 -72
571 303 20
941 803 426
747 279 -127
789 269 -278
195 586 -250
360 860 292
2 674 -177
860 993 -211
987 989 238
421 731 135
907 796 -77
286 147 80
551 701 -35
116 649 -327
934 609 75
231 532 269
947 276 171
926 159 -101
881 805 -66
332 853 -18
419 926 226
854 236 10
779 879 -213
971 136 160
411 516 -14
691 161 -179
844 910 139
81 903 -359
728 881 184
945 124 230
588 168 -41
543 96 148
825 777 -128
606 781 77
638 190 231
310 666 -60
13 122 -5
8 393 -2
183 796 -77
974 569 246
770 842 200
740 904 330
344 660 -237
279 633 73
904 439 76
875 405 -244
437 131 -30
910 793 -87
336 925 439
677 410 -64
1000 260 190
897 910 51
837 889 -150
960 149 -459
350 881 -51
461 505 69
365 845 111
298 659 245
701 56 443
83 792 43
363 540 -14
394 223 -231
400 651 407
123 174 -161
381 964 374
518 784 -123
856 584 63
57 623 -30
501 259 339
430 237 198
432 824 -131
844 170 93
558 122 131
998 981 341
724 884 167
653 652 -174
565 806 -86
33 911 -104
910 121 119
763 422 150
489 661 132
185 99 -375
381 413 141
381 940 -4
569 853 -98
692 851 -160
116 954 -203
136 515 256
441 31 375
114 410 -100
795 312 236
504 397 37
721 666 -371
41 463 227
125 440 198
460 179 39
106 124 233
290 447 -76
551 339 368
609 910 -136
990 315 93
685 148 333
689 697 -97
56 659 73
722 377 324
471 973 24
699 175 292
723 513 -14
547 238 8
460 436 364
790 216 156
698 722 -80
474 695 -157
296 766 207
221 972 -54
284 779 311
93 92 -46
784 779 203
423 431 -1
401 561 324
180 799 -137
886 618 -155
35 769 -1
459 849 -130
917 527 -137
675 904 251
23 196 -319
972 787 316
109 660 -28
237 605 -343
462 242 302
739 924 263
907 37 -329
73 476 349
373 453 196
560 365 123
187 933 -335
698 797 326
434 865 -321
558 68 192
284 675 112
615 736 42
649 156 408
151 310 -15
39 240 -199
588 559 -71
459 622 -60
995 319 92
476 35 -42
447 65 347
732 196 -248
114 383 15
626 96 128
996 888 274
568 519 -62
753 770 -152
827 167 -186
123 766 82
306 282 -106
809 827 92
778 617 282
853 752 -100
322 794 132
594 973 93
458 124 102
158 398 55
930 214 -69
638 54 255
477 239 -182
276 639 -129
588 46 -298
441 929 224
526 441 60
759 470 252
587 361 -336
782 664 -43
179 395 90
386 291 52
884 774 -83
509 620 219
826 654 256
134 640 129
695 429 270
33 842 -120
519 479 -209
374 990 99
39 95 -57
701 58 412
855 150 58
213 380 185
618 152 148
606 126 446
941 606 55
476 347 -354
518 757 72
603 756 -29
567 438 5
96 497 -79
562 521 -205
368 522 170
299 845 347
569 464 185
518 811 -82
57 492 -65
692 348 -108
847 123 208
288 730 11
76 484 -192
379 893 206
741 621 189
546 216 15
167 542 274
219 378 30
575 629 -321
852 829 97
944 829 -134
702 215 171
193 394 174
218 115 -265
932 159 202
950 560 5
381 862 279
451 1000 -188
830 537 152
433 807 221
327 659 371
847 921 118
665 935 -329
388 222 -1
236 567 295
915 706 31
504 787 45
378 579 -255
333 853 212
995 602 -151
586 873 215
737 480 279
51 730 231
691 100 -356
795 308 39
922 554 305
363 913 230
636 129 3
797 904 78
692 177 3
592 908 65
191 273 -56
197 285 -87
684 973 218
497 510 283
416 601 -107
17 395 -358
578 362 -176
584 498 -14
729 855 144
479 223 112
363 474 160
498 234 476
880 17 522
9 241 -240
438 72 -133
965 61 198
463 605 -244
668 520 -100
414 348 48
540 273 127
552 338 -69
279 652 7
380 90 -137
727 592 102
274 459 460
936 391 132
133 77 68
982 514 -137
643 444 -254
170 928 -195
695 360 273
829 136 108
859 541 374
738 164 61
188 45 295
65 520 -55
130 197 273
137 187 321
545 830 -203
873 730 114
327 121 368
4 532 299
22 320 41
25 182 -12
717 498 -195
686 733 25
698 920 -14
352 311 -94
35 317 116
958 106 -25
698 101 289
481 168 187
584 564 318
948 233 100
638 228 343
840 313 226
112 763 -105
703 574 314
504 586 -175
75 119 143
542 589 -59
738 665 208
450 244 -33
664 254 21
94 885 342
29 273 -335
971 818 242
758 395 -264
726 57 454
687 579 254
302 529 -25
500 274 -364
467 314 353
648 909 72
31 184 -208
735 153 -38
3 7 387
437 489 133
923 522 -6
104 488 266
451 247 -251
404 495 292
803 697 -215
890 350 119
135 686 134
935 659 347
740 899 37
296 825 131
496 975 198
516 135 313
566 878 -19
798 81 217
886 929 -140
458 430 31
1000 471 265
703 617 363
3 853 140
745 710 56
333 416 331
852 19 444
648 355 -242
696 647 -240
325 416 59
38 712 102
95 253 -34
905 669 -47
706 43 47
697 193 321
437 228 258
729 543 -111
285 33 66
785 349 252
939 543 -410
249 611 88
276 405 -35
449 95 210
498 467 209
633 936 165
531 724 -382
390 219 368
223 413 59
44 574 43
373 885 311
442 989 201
169 810 298
358 748 -78
37 790 305
381 430 271
621 120 -335
833 463 -65
485 772 -340
503 397 331
411 982 200
815 683 550
874 189 39
970 510 0
440 631 -230
730 649 -179
786 72 10
107 569 408
440 669 -136
983 213 -152
516 371 342
55 361 -226
967 521 -107
480 257 -203
58 900 92
634 952 155
676 767 -45
856 378 485
702 345 331
331 84 47
898 87 101
969 774 -189
646 730 264
757 80 15
98 382 -57
841 352 370
317 494 20
559 465 128
305 523 -4
307 264 -264
320 866 -85
203 251 -299
675 335 -73
785 683 400
465 717 -86
948 344 -86
91 908 -156
399 364 -348
500 48 -367
945 373 -73
311 119 -53
266 21 -289
844 843 116
110 617 37
259 193 -17
735 709 343
665 539 -140
339 491 93
129 279 195
696 598 -310
121 647 -50
821 591 -178
203 577 -121
192 355 -44
376 113 271
433 253 2
886 889 -288
384 820 149
436 73 -293
527 654 472
620 690 238
850 830 -1
330 805 -108
659 827 156
613 297 166
346 891 319
431 357 -227
816 20 -119
466 472 267
604 154 -191
636 154 169
70 682 100
951 797 416
63 948 44
969 621 173
851 425 -28
467 610 345
793 964 327
573 541 385
358 534 -85
326 126 229
332 816 -45
96 251 -134
839 385 -192
543 201 437
302 746 156
725 991 250
107 584 21
184 157 425
614 797 -16
719 709 211
947 688 73
392 337 17
809 69 -165
686 370 -78
373 24 402
836 192 -89
85 183 -5
486 807 141
411 108 144
2 478 -233
428 24 186
245 776 219
792 482 -129
74 419 154
330 102 260
128 134 394
545 37 -360
842 481 35
969 337 -39
889 279 247
792 852 -39
982 704 -294
289 733 378
623 575 67
469 278 304
186 537 -53
829 150 141
257 712 209
174 141 -112
717 144 252
488 87 -13
56 509 -169
367 660 -310
674 699 1
6 319 -43
713 692 57
339 734 172
381 696 421
990 42 79
92 696 352
424 596 -225
79 604 482
197 985 50
708 230 -226
169 811 172
231 70 185
270 543 -61
716 184 -85
165 464 411
398 546 380
469 240 50
522 701 -317
885 865 -228
294 513 -56
170 207 292
218 593 -209
820 337 0
648 775 -162
539 939 246
314 375 -339
528 352 88
800 21 5
849 270 -31
341 468 252
797 301 20
926 94 -326
108 267 48
463 752 -285
337 513 41
899 13 71
626 898 76
524 813 -410
635 961 141
716 884 108
682 338 -229
429 721 191
917 248 -120
663 520 191
935 531 466
889 624 312
33 23 152
121 816 -107
504 70 77
171 450 -48
129 353 460
25 214 -157
772 387 375
846 979 2
751 600 -7
820 765 -173
794 182 228
290 73 -87
107 213 120
925 985 160
86 773 -313
481 56 230
691 968 -240
528 796 -42
751 530 141
203 473 -46
757 749 -124
610 420 -182
309 753 -1
34 361 60
616 303 -346
607 651 176
479 638 -35
651 861 -3
498 973 428
792 415 172
362 501 119
611 122 -245
739 965 -12
441 153 57
22 862 81
281 898 111
287 513 276
772 858 58
506 572 -334
77 67 -17
50 948 84
524 615 -198
143 594 373
294 521 -62
260 457 206
273 590 157
762 186 345
896 811 313
620 577 -15
908 513 160
3 226 171
306 4 -127
57 983 -47
111 960 276
34 308 332
851 159 32
508 386 509
379 724 -36
504 938 169
35 501 -81
114 702 -297
374 15 529
771 835 6
902 890 -40
655 487 126
872 367 394
795 189 -192
112 970 161
741 731 -94
490 289 -266
497 416 333
533 195 417
641 436 -60
491 387 46
911 740 46
889 868 505
327 151 190
879 458 148
754 432 65
487 699 -425
836 116 221
661 475 -225
388 319 -107
768 228 -3
658 145 420
125 510 110
278 135 80
713 333 -334
746 261 69
323 997 70
305 376 15
817 349 -72
899 199 -60
276 930 284
653 759 -372
126 620 -165
367 233 123
843 127 110
819 750 335
532 838 -179
917 597 -2
255 480 204
45 746 -136
369 865 -381
313 178 -282
732 43 -195
541 599 135
568 485 58
31 778 -195
212 336 -209
418 2 -55
784 811 -10
872 444 86
345 52 -109
494 475 -182
168 702 -131
820 177 122
96 513 72
84 158 90
266 421 -151
439 37 -423
469 808 430
846 567 21
784 954 -97
935 948 425
398 830 165
685 567 314
256 621 281
889 175 269
238 317 164
778 910 265
1000 521 121
171 498 -202
528 626 -86
577 245 -98
453 119 -114
533 466 138
213 860 360
780 919 -77
718 697 135
506 289 -204
219 645 -15
149 885 279
449 543 105
443 685 -247
186 762 -253
85 125 -207
95 61 57
707 802 -396
93 156 207
488 261 86
520 445 -297
581 230 102
227 474 -79
291 32 -329
429 600 163
834 234 262
801 654 2
710 741 386
566 807 239
256 228 226
949 452 220
412 592 -192
849 824 -144
109 638 25
648 587 97
393 647 57
310 363 -27
601 274 -84
200 666 64
10 809 72
449 140 261
602 509 63
432 380 139
623 958 -196
76 530 201
689 669 -52
726 687 31
77 958 -141
656 910 305
35 272 198
720 38 -112
120 312 412
977 744 58
514 611 240
922 367 171
189 218 428
508 386 555
730 84 -188
920 815 47
605 510 218
734 303 -444
904 540 -326
780 18 211
653 808 60
106 302 60
517 293 -216
244 735 91
250 778 -164
326 536 179
778 28 166
570 201 106
73 761 397
891 1 -54
356 699 -138
248 145 447
245 15 401
943 170 -206
295 718 -323
7 391 19
978 748 -74
513 644 124
847 439 279
931 968 -192
485 131 -267
424 249 -12
329 697 -112
783 34 -349
486 126 357
944 517 169
1 30 109
47 428 33
973 607 79
251 841 75
14 797 127
599 137 -241
425 787 206
688 383 323
928 891 413
167 147 302
368 531 189
27 74 -61
691 909 -42
551 532 306
255 337 117
784 244 -176
980 471 -39
150 136 -3
515 325 -87
45 82 -346
719 85 340
50 848 -292
472 795 4
180 180 1
988 332 250
509 456 320
494 2 -32
745 814 106
463 675 -91
740 817 427
483 418 357
326 660 -253
420 620 168
659 585 -192
555 802 45
577 770 -219
293 209 383
377 70 6
636 156 365
767 817 156
442 333 -245
933 90 206
886 574 -30
144 636 -230
72 936 250
491 537 -38
743 872 -27
838 474 61
245 494 348
871 126 67
548 524 74
34 566 35
367 677 134
539 260 62
355 94 1
485 434 32
54 409 129
247 849 267
253 481 116
41 450 39
647 806 -84
878 966 364
656 489 241
802 92 170
847 858 -189
840 138 -33
986 300 162
36 564 455
953 340 -6
536 324 -307
114 416 -52
690 861 -26
991 77 -16
859 376 246
616 96 -143
273 508 40
645 226 -263
754 26 -129
605 175 249
407 966 209
28 395 -112
438 526 -291
220 624 -186
435 706 -311
275 187 265
239 440 347
855 601 64
73 761 416
520 84 -262
639 336 63
158 859 37
770 865 42
933 6 358
337 854 66
785 600 258
31 40 59
766 988 -225
608 691 159
47 905 23
153 245 45
774 972 109
991 537 -22
215 945 36
22 922 -66
699 825 305
532 954 -218
651 235 -254
514 285 124
471 519 20
712 107 -172
956 740 -12
743 454 431
965 378 410
863 100 -24
984 605 -149
234 2 -164
29 867 -161
639 840 389
288 881 -52
4 685 -7
576 808 423
921 903 -332
910 869 65
322 950 -3
133 863 -226
272 92 -167
955 154 139
554 573 -384
300 151 46
401 993 235
133 804 -190
434 55 -17
601 979 225
689 855 -21
79 654 448
951 513 227
145 372 -429
93 138 95
395 195 442
47 955 -197
329 506 120
921 730 0
106 418 334
603 723 99
916 519 336
127 741 102
324 47 245
109 114 381
803 296 -70
394 192 -313
2 185 153
274 291 518
312 721 -49
479 732 229
872 44 317
308 119 -188
35 652 -66
217 278 200
728 212 152
847 926 157
551 198 175
751 295 22
217 907 398
189 176 287
277 182 171
795 611 119
22 457 106
704 377 338
670 946 187
89 830 36
915 454 475
156 250 -91
247 208 262
913 49 281
426 182 461
775 563 319
173 534 248
281 147 382
403 529 -394
79 430 377
25 39 -166
795 691 208
641 805 -350
318 847 59
621 387 48
168 674 -213
489 962 30
636 871 451
628 82 99
199 406 288
973 505 -248
737 488 212
113 324 -366
413 354 175
399 425 -262
957 866 132
775 928 6
937 737 -270
1 158 -119
742 924 129
822 775 36
196 90 283
664 183 295
374 166 305
789 796 -189
131 909 261
664 771 53
687 634 235
195 228 -16
258 92 245
2 609 271
796 42 -74
513 924 228
574 494 157
642 42 -43
381 724 37
970 331 -261
861 166 -160
677 452 29
846 210 -74
804 740 0
557 969 112
31 501 -92
341 222 227
30 103 78
455 157 354
394 729 -194
158 51 105
705 166 -119
824 357 141
730 513 -43
253 70 295
716 488 143
923 992 -310
629 585 77
72 754 196
192 396 284
173 218 461
112 774 -179
158 275 151
147 947 -322
909 52 -136
292 433 -86
560 546 287
497 282 152
46 109 -65
231 371 214
34 751 330
309 547 166
796 931 108
751 142 -69
982 420 -100
421 975 279
929 555 -34
472 693 -270
878 581 128
412 91 -53
386 180 -152
278 921 88
708 53 -23
617 196 -252
738 290 28
822 767 322
16 276 106
430 983 163
713 366 -178
687 394 513
45 956 -253
427 698 66
57 252 -384
494 130 -104
881 539 46
721 593 -263
46 549 193
662 935 -314
263 10 80
908 462 153
633 396 137
533 413 143
42 843 123
904 577 -58
393 877 234
627 260 -44
785 913 78
797 663 -229
757 239 -413
446 564 17
249 433 -110
645 186 44
889 483 197
872 779 469
500 702 -335
138 853 33
460 789 446
282 764 55
740 97 354
894 306 -71
35 344 74
849 516 -157
267 479 11
539 314 228
284 446 281
782 179 -191
931 621 160
649 817 446
842 221 105
747 493 -221
174 6 227
390 636 -54
537 519 34
657 43 -90
137 421 2
832 663 -246
503 728 125
726 618 71
953 325 11
15 223 -218
846 539 -175
427 263 307
250 957 -133
222 865 -440
657 334 51
956 204 287
960 825 -161
145 838 -177
249 850 15
312 955 -368
301 298 -120
585 820 297
980 904 15
304 661 105
94 775 80
426 409 378
906 822 133
196 78 331
122 814 31
967 831 -64
804 704 -139
552 936 199
239 106 107
996 431 214
171 153 -165
645 122 -321
195 176 -78
529 659 323
850 681 -14
36 716 112
492 684 -38
143 468 497
384 633 93
445 953 337
29 317 -26
347 109 104
829 450 161
493 152 79
774 57 447
832 306 -92
367 797 148
21 280 310
806 51 144
419 89 57
144 420 -261
55 351 -127
48 233 403
790 603 -10
864 894 280
836 462 74
679 689 271
502 351 -76
761 536 74
664 420 17
232 315 133
353 732 -116
612 887 82
526 197 464
859 553 119
47 313 321
542 371 85
176 918 7
69 882 90
330 642 51
543 22 314
822 686 376
349 246 110
488 905 8
881 802 -208
152 707 255
161 508 -93
461 127 183
545 977 -368
774 55 306
268 7 154
383 877 150
556 599 378
707 327 -364
247 479 141
282 804 -2
984 218 189
34 832 408
65 675 -146
763 613 295
900 835 -210
336 181 211
708 979 152
1 174 -37
446 397 -40
1 696 259
326 467 -84
21 115 95
425 106 -68
383 803 23
160 515 16
970 108 -69
663 45 371
932 139 294
743 108 138
81 561 -71
602 115 -20
888 705 86
301 565 -118
948 879 -128
810 211 -90
453 141 -200
99 387 485
618 333 -54
107 485 362
792 521 32
861 534 -200
115 367 277
302 424 281
98 127 51
578 807 74
922 62 119
338 740 112
588 927 -232
327 919 165
16 123 418
950 646 -84
928 632 254
871 443 36
752 126 538
908 2 134
196 1 268
561 323 -205
534 416 117
716 668 386
521 275 157
414 930 134
529 129 70
795 927 -73
418 494 22
94 24 423
183 982 -90
208 335 -41
136 598 -94
862 826 -1
48 643 246
866 451 197
593 233 393
168 962 -30
116 593 -153
752 466 134
776 671 340
823 170 -257
383 757 199
334 111 165
767 342 36
413 979 304
395 101 330
952 216 144
33 384 -81
243 228 5
292 359 96
885 904 223
140 562 219
629 703 -34
567 63 -8
594 405 -237
515 411 -231
735 45 361
581 989 456
665 516 -380
401 726 97
8 360 -18
964 217 -296
53 977 -223
433 325 267
794 536 218
517 637 69
244 948 410
514 587 249
523 111 66
409 678 -189
409 190 21
112 69 63
299 511 12
333 326 260
388 577 -172
429 341 69
931 572 -288
77 632 -158
80 173 -309
478 164 323
390 291 339
645 785 -244
175 983 165
498 803 360
238 929 -113
11 352 214
381 461 43
53 134 90
438 624 -68
777 193 334
351 158 -64
866 860 366
600 915 -254
126 612 -111
662 781 -334
782 302 -56
394 451 -118
845 854 -62
510 548 170
704 611 352
850 521 -77
726 521 145
869 646 -204
558 708 413
387 899 -238
809 708 -39
281 717 138
731 386 353
867 684 47
730 553 -13
105 498 -120
13 153 -15
755 36 7
271 255 -58
999 236 243
99 281 204
178 878 -107
45 469 -350
504 376 25
42 400 71
511 360 149
88 378 125
425 119 -66
400 294 223
728 924 364
994 243 168
152 214 96
865 758 399
620 692 184
315 802 -57
930 743 -209
351 524 373
833 957 -301
456 639 -361
423 478 -346
55 625 -265
235 610 244
871 910 -137
344 895 200
381 192 19
923 248 -247
583 436 201
97 403 131
801 963 -203
375 602 141
997 400 116
448 417 39
250 414 65
500 274 -354
185 234 145
409 570 123
432 542 70
973 632 -24
112 435 254
836 293 -139
880 678 84
670 463 113
850 825 101
357 770 -145
464 288 -137
850 554 205
733 741 -76
783 90 -114
106 188 209
677 661 53
618 467 83
421 252 -38
493 679 -64
135 239 -268
699 949 236
789 931 -51
862 202 -308
494 29 77
198 61 -20
594 132 13
469 772 93
318 793 -68
756 781 -109
166 948 170
964 823 173
120 194 110
619 805 -273
162 46 -39
994 155 -19
820 637 138
971 344 280
51 683 371
613 258 -252
925 184 -316
964 739 -225
882 562 271
662 32 -252
976 150 220
797 651 121
990 464 455
773 405 106
272 294 -18
520 882 -114
185 418 57
909 162 -62
466 566 104
209 6 40
693 718 123
219 757 38
720 333 -296
358 71 -178
890 24 84
623 554 136
627 366 -95
264 979 301
86 592 -199
532 736 -180
562 520 -39
200 904 473
752 657 179
532 844 -231
146 298 -268
126 413 -250
595 165 -175
372 356 312
401 131 119
228 788 -249
211 509 -88
14 195 107
43 471 374
159 728 -71
462 494 115
366 557 166
288 925 57
46 408 -26
840 5 -80
355 407 200
240 180 271
772 822 32
908 139 186
55 22 31
349 134 18
992 495 499
51 876 345
146 801 78
835 373 -116
764 527 7
76 178 -85
23 220 218
710 881 250
155 903 -138
392 215 -58
898 252 -112
17 732 -147
964 494 13
303 232 120
784 289 -132
870 180 87
108 394 285
59 958 -114
22 988 -217
655 215 -171
633 9 208
872 622 422
590 158 -56
904 516 -270
33 345 68
30 57 206
204 601 -75
567 205 -76
809 936 -55
572 766 416
38 367 81
681 362 -120
410 688 -130
442 212 -15
969 100 -348
106 993 159
942 691 288
882 444 -176
537 897 6
353 426 -394
625 135 304
212 700 138
487 543 -412
998 494 350
875 439 137
619 415 8
78 709 133
41 855 111
514 166 85
976 896 52
729 624 156
512 970 -76
301 633 -53
442 294 32
243 213 -214
820 824 -124
164 288 75
615 738 49
778 13 116
953 788 -212
300 648 194
851 972 -162
198 757 332
145 319 -81
983 495 113
764 796 191
354 679 -250
595 591 -335
24 189 -309
454 508 -457
157 362 -267
29 373 -338
860 812 -380
953 963 -42
841 930 390
316 197 267
157 997 -276
